tracking_id	locus	nearest_ref_id	class_code	transcript_length	R1L1Kidney	R1L2Liver	R1L3Kidney	R1L4Liver	R1L6Liver	R1L7Kidney	R1L8Liver	R2L1Liver	R2L2Kidney	R2L3Liver	R2L4Kidney	R2L6Kidney	R2L7Liver	R2L8Kidney
TC_231	chr1:11917333-11958181	ENSG00000083444	KNOWN		210	173	208	164	172	158	157	184	209	162	172	188	178	169
TC_232	chr1:11962956-11996154	ENSG00000116688	KNOWN		117	71	134	72	72	122	68	50	124	68	108	115	60	90
TC_233	chr1:12002099-12014693	ENSG00000116691	KNOWN		16	16	27	22	22	19	19	19	28	28	20	19	16	19
TC_234	chr1:12006658-12006768	ENSG00000202461	NOVEL		0	0	1	0	0	0	0	0	1	0	2	2	0	0
TC_235	chr1:12019384-12019654	ENSG00000209447	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_236	chr1:12046021-12126851	ENSG00000120949	KNOWN		1	0	1	0	1	0	0	1	4	1	1	2	0	2
TC_237	chr1:12060525-12060628	ENSG00000201135	NOVEL		0	0	0	0	0	0	0	1	0	0	0	0	0	0
TC_238	chr1:12149647-12191863	ENSG00000028137	KNOWN		21	47	16	50	45	25	46	49	25	68	18	22	37	19
TC_239	chr1:12212700-12494686	ENSG00000048707	KNOWN		383	162	393	161	164	349	174	121	420	171	306	418	137	307
TC_240	chr1:12391818-12391891	ENSG00000209457	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_241	chr1:12489887-12490038	ENSG00000209460	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_242	chr1:12512979-12513062	ENSG00000209463	NOVEL		0	0	0	1	1	0	2	2	0	0	0	0	0	0
TC_243	chr1:12550526-12600381	ENSG00000162496	KNOWN		220	524	232	485	484	220	454	437	250	590	248	280	530	248
TC_244	chr1:12627153-12649684	ENSG00000204518	KNOWN		5	0	7	0	0	2	0	0	4	0	1	4	0	2
TC_245	chr1:12698705-12711313	ENSG00000188984	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_246	chr1:12722280-12722383	ENSG00000209466	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_247	chr1:12728750-12743688	ENSG00000157330	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_248	chr1:12757571-12760636	ENSG00000116726	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_249	chr1:12774133-12844828	ENSG00000116721	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_250	chr1:12807067-12811110	ENSG00000204513	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_251	chr1:12829848-12831165	ENSG00000179172	KNOWN		2	1	7	2	4	3	4	6	5	4	5	13	5	4
TC_252	chr1:12839528-12844351	ENSG00000120952	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_253	chr1:12861620-12868612	ENSG00000116708	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_254	chr1:12875314-12880681	ENSG00000187545	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_255	chr1:12899037-12903156	ENSG00000204510	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_256	chr1:12904961-12905067	ENSG00000207434	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_257	chr1:12920768-12930007	ENSG00000204509	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_258	chr1:12958130-12960968	ENSG00000204508	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_259	chr1:13031101-13040338	ENSG00000204507	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_260	chr1:13063043-13067587	ENSG00000204505	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_261	chr1:13105578-13106459	ENSG00000179412	NOVEL		0	0	0	1	0	0	0	0	1	0	0	1	0	0
TC_262	chr1:13200783-13204279	ENSG00000204503	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_263	chr1:13232406-13241644	ENSG00000204502	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_264	chr1:13257322-13257428	ENSG00000207511	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_265	chr1:13259233-13263352	ENSG00000182330	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_266	chr1:13293763-13300778	ENSG00000204501	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_267	chr1:13320559-13325243	ENSG00000204495	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_268	chr1:13346640-13350156	ENSG00000204491	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_269	chr1:13367853-13370847	ENSG00000204488	KNOWN		0	0	0	1	0	0	0	0	0	0	0	0	0	0
TC_270	chr1:13394550-13399530	ENSG00000204486	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_271	chr1:13480018-13484137	ENSG00000204485	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_272	chr1:13514560-13521575	ENSG00000157358	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_273	chr1:13540856-13546098	ENSG00000204481	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_274	chr1:13567476-13570992	ENSG00000204480	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_275	chr1:13588675-13591651	ENSG00000204479	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_276	chr1:13609494-13620390	ENSG00000204478	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_277	chr1:13674057-13712829	ENSG00000162494	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_278	chr1:13754083-13754781	ENSG00000215909	NOVEL		1	0	0	0	0	0	0	0	0	2	0	0	0	0
TC_279	chr1:13782839-13817039	ENSG00000162493	KNOWN		20	5	26	4	4	39	6	5	37	2	22	40	6	26
TC_280	chr1:13895152-13895281	ENSG00000212288	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_281	chr1:13899322-14024162	ENSG00000116731	KNOWN		116	38	116	42	34	118	36	40	98	48	102	104	38	79
TC_282	chr1:14323316-14323419	ENSG00000209090	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_283	chr1:14797787-15317125	ENSG00000189337	KNOWN		28	3	28	3	2	29	2	1	32	5	24	37	1	35
TC_284	chr1:14912036-14912453	ENSG00000203390	NOVEL		0	0	4	0	0	0	0	0	4	0	1	3	0	0
TC_285	chr1:15315036-15351547	ENSG00000175147	KNOWN		26	7	28	7	6	23	5	7	43	3	23	17	2	23
TC_286	chr1:15351649-15419561	ENSG00000171729	KNOWN		119	9	112	10	13	85	11	16	110	21	91	136	10	112
TC_287	chr1:15367557-15370400	ENSG00000204464	KNOWN		1	0	3	0	0	2	0	0	1	0	1	3	0	2
TC_288	chr1:15390902-15391868	ENSG00000215720	NOVEL		1	0	3	3	0	6	1	1	5	3	0	3	0	2
TC_289	chr1:15435808-15597210	ENSG00000142621	KNOWN		2	0	2	0	1	1	1	0	2	0	0	2	0	1
TC_290	chr1:15609020-15629413	ENSG00000142634	KNOWN		56	62	36	75	57	43	48	64	50	72	54	53	72	50
TC_291	chr1:15637522-15652128	ENSG00000162438	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_292	chr1:15655811-15671167	ENSG00000142615	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_293	chr1:15675183-15690479	ENSG00000215704	KNOWN		0	0	1	0	0	0	0	0	0	0	0	0	0	0
TC_294	chr1:15687322-15723527	ENSG00000132906	KNOWN		61	22	73	22	28	44	18	15	78	22	54	54	15	45
TC_295	chr1:15725895-15775174	ENSG00000116138	KNOWN		60	22	78	13	16	65	12	14	71	24	61	67	19	51
TC_296	chr1:15771739-15784192	ENSG00000116771	KNOWN		528	161	613	162	166	536	175	118	598	163	527	624	136	467
TC_297	chr1:15803664-15804125	ENSG00000142635	NOVEL		1	2	4	0	0	4	1	2	4	2	7	5	0	4
TC_298	chr1:15807173-15807215	ENSG00000200449	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_299	chr1:15816657-15859335	ENSG00000197312	KNOWN		30	11	15	12	7	19	8	6	15	10	11	28	16	15
TC_300	chr1:15858951-15860804	ENSG00000215695	KNOWN		41	23	46	23	30	27	23	24	37	35	30	55	15	19
TC_301	chr1:15883414-15933849	ENSG00000116786	KNOWN		100	54	88	39	38	103	48	54	107	48	96	105	58	120
TC_302	chr1:15935396-15940471	ENSG00000162461	KNOWN		17	9	16	16	12	14	11	15	17	11	14	18	16	18
TC_303	chr1:15941504-15947064	ENSG00000162460	KNOWN		3	31	15	38	29	16	25	52	18	43	15	19	52	14
TC_304	chr1:15955741-15985676	ENSG00000162458	KNOWN		46	17	44	28	21	46	13	17	69	23	50	59	21	60
TC_305	chr1:16006456-16006731	ENSG00000197883	NOVEL		85	10	78	17	9	74	12	7	82	8	84	84	7	67
TC_306	chr1:16033561-16047229	ENSG00000179743	KNOWN		8	6	12	5	3	8	13	2	13	11	10	10	8	5
TC_307	chr1:16046946-16139537	ENSG00000065526	KNOWN		197	128	197	125	102	170	126	119	200	130	170	217	106	172
TC_308	chr1:16109979-16110077	ENSG00000209487	NOVEL		0	0	1	0	0	0	0	0	0	0	0	1	0	0
TC_309	chr1:16140953-16175191	ENSG00000116809	KNOWN		35	15	45	15	12	28	12	17	52	10	44	41	18	50
TC_310	chr1:16203318-16207889	ENSG00000183888	KNOWN		25	0	19	0	0	23	1	1	28	0	27	25	0	25
TC_311	chr1:16213114-16218551	ENSG00000173641	KNOWN		107	17	116	19	13	102	21	21	127	25	93	123	22	106
TC_312	chr1:16220953-16233132	ENSG00000186510	KNOWN		515	6	564	1	1	516	3	4	568	2	594	590	2	544
TC_313	chr1:16242912-16256390	ENSG00000184908	KNOWN		484	4	486	2	5	463	4	2	573	3	556	512	2	494
TC_314	chr1:16256853-16272708	ENSG00000185519	KNOWN		5	0	8	0	0	7	1	0	8	0	9	11	0	14
TC_315	chr1:16323420-16355151	ENSG00000142627	KNOWN		52	21	50	23	22	45	31	29	59	32	58	51	32	60
TC_316	chr1:16397186-16411691	ENSG00000142632	KNOWN		8	5	6	2	4	2	4	4	10	1	7	7	2	4
TC_317	chr1:16415015-16416241	ENSG00000204378	KNOWN		0	0	0	0	0	4	0	1	4	0	1	3	0	0
TC_318	chr1:16427757-16428681	ENSG00000204377	KNOWN		10	4	8	9	8	7	6	5	10	7	9	16	7	8
TC_319	chr1:16430782-16436178	ENSG00000132881	KNOWN		10	6	7	9	2	16	1	5	9	4	8	11	4	14
TC_320	chr1:16449147-16551535	ENSG00000037637	KNOWN		56	30	45	30	18	48	18	27	56	23	49	63	41	69
TC_321	chr1:16566307-16597224	ENSG00000055070	KNOWN		127	85	133	87	78	125	61	62	148	76	104	155	74	126
TC_322	chr1:16594763-16636506	ENSG00000187144	KNOWN		0	2	1	1	1	0	0	1	0	1	0	0	0	0
TC_323	chr1:16639814-16659159	ENSG00000157191	KNOWN		87	76	96	72	72	81	80	65	81	69	80	94	71	80
TC_324	chr1:16666518-16691691	ENSG00000080947	KNOWN		23	14	21	15	21	27	15	13	42	17	15	23	8	17
TC_325	chr1:16713204-16713367	ENSG00000206652	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_326	chr1:16734842-16737256	ENSG00000197511	KNOWN		0	0	1	0	0	0	0	0	1	0	1	0	0	0
TC_327	chr1:16738148-16738657	ENSG00000204373	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_328	chr1:16746747-16746819	ENSG00000209511	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_329	chr1:16752544-16752615	ENSG00000209524	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_330	chr1:16762999-16812569	ENSG00000179571	KNOWN		34	20	32	16	17	30	18	18	32	10	19	32	5	32
TC_331	chr1:16817340-16830035	ENSG00000215908	KNOWN		80	186	75	232	224	58	199	190	88	231	72	86	185	67
TC_332	chr1:16828752-16843765	ENSG00000186543	KNOWN		14	17	20	24	23	11	27	31	15	40	22	13	31	15
TC_333	chr1:16843841-16849428	ENSG00000186301	KNOWN		9	132	10	128	116	6	134	145	12	129	17	17	149	14
TC_334	chr1:16865867-16866030	ENSG00000207513	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_335	chr1:16872085-16872594	ENSG00000188605	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_336	chr1:16884703-16885137	ENSG00000157819	NOVEL		46	21	37	14	22	32	13	16	34	23	27	31	11	26
TC_337	chr1:16890302-16919239	ENSG00000116219	KNOWN		2	3	3	0	0	1	0	0	3	2	6	1	0	3
TC_338	chr1:16924648-16924720	ENSG00000209530	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_339	chr1:16933034-16933543	ENSG00000189092	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_340	chr1:16939598-16939761	ENSG00000207389	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_341	chr1:16953992-16963562	ENSG00000186715	KNOWN		44	88	44	90	106	57	90	99	50	84	45	58	92	42
TC_342	chr1:17053487-17053558	ENSG00000209540	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_343	chr1:17059280-17059352	ENSG00000209545	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_344	chr1:17068841-17071255	ENSG00000196690	NOVEL		0	0	0	0	0	0	0	0	0	0	0	1	0	0
TC_345	chr1:17072790-17072934	ENSG00000199554	NOVEL		0	0	1	0	0	1	0	0	0	0	1	0	0	0
TC_346	chr1:17095062-17095225	ENSG00000207005	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_347	chr1:17121032-17172040	ENSG00000058453	KNOWN		42	10	39	14	11	32	10	15	47	17	57	44	15	75
TC_348	chr1:17173584-17179760	ENSG00000117122	KNOWN		0	0	5	0	1	1	0	0	1	0	0	0	0	1
TC_349	chr1:17185040-17210868	ENSG00000159363	KNOWN		57	7	41	15	12	33	10	12	61	9	47	60	14	57
TC_350	chr1:17217817-17253252	ENSG00000117118	KNOWN		342	199	349	179	184	375	199	158	385	206	296	413	177	267
TC_351	chr1:17265844-17318517	ENSG00000117115	KNOWN		115	2	110	2	2	106	2	1	102	2	112	110	2	96
TC_352	chr1:17388865-17396699	ENSG00000204362	KNOWN		1	0	2	0	0	1	0	0	1	0	0	0	0	0
TC_353	chr1:17404208-17445086	ENSG00000142623	KNOWN		0	0	2	0	0	1	0	0	0	0	0	1	0	1
TC_354	chr1:17448180-17483312	ENSG00000142619	KNOWN		0	0	0	0	1	1	0	0	0	0	0	0	0	0
TC_355	chr1:17507277-17563082	ENSG00000159339	KNOWN		0	0	0	1	0	0	0	0	0	0	0	0	0	2
TC_356	chr1:17571278-17600782	ENSG00000197996	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_357	chr1:17605866-17638807	ENSG00000179051	KNOWN		40	14	42	24	20	40	14	18	32	14	36	38	16	33
TC_358	chr1:17657245-17657505	ENSG00000212578	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_359	chr1:17738917-17896956	ENSG00000074964	KNOWN		152	295	140	321	239	139	284	280	155	287	167	180	304	159
TC_360	chr1:17954395-18026145	ENSG00000117148	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_361	chr1:18306827-18577563	ENSG00000117154	KNOWN		0	2	0	2	2	0	0	0	0	1	0	1	0	0
TC_362	chr1:18680011-18685207	ENSG00000179023	KNOWN		176	62	158	76	51	138	57	54	169	78	186	182	69	124
TC_363	chr1:18712199-18712468	ENSG00000124854	NOVEL		0	0	1	0	0	0	0	0	0	0	0	1	0	0
TC_364	chr1:18830087-18944010	ENSG00000009709	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_365	chr1:19038680-19058742	ENSG00000179002	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_366	chr1:19070513-19101659	ENSG00000159423	KNOWN		808	1150	771	1025	1056	748	993	1082	922	1153	830	906	1168	818
TC_367	chr1:19103362-19154930	ENSG00000169991	KNOWN		83	39	72	39	42	66	37	36	66	66	70	76	38	60
TC_368	chr1:19273587-19409333	ENSG00000127481	KNOWN		440	312	471	320	325	444	299	286	469	319	448	500	315	437
TC_369	chr1:19417172-19450633	ENSG00000127463	KNOWN		70	35	86	45	28	78	22	17	85	20	76	84	22	71
TC_370	chr1:19450662-19459209	ENSG00000053372	KNOWN		35	40	29	43	42	30	54	30	36	51	23	38	39	31
TC_371	chr1:19465065-19473155	ENSG00000211454	KNOWN		10	71	12	70	84	10	64	62	12	82	11	14	64	10
TC_372	chr1:19481644-19487867	ENSG00000162482	KNOWN		132	111	143	120	108	126	114	88	141	88	125	154	92	123
TC_373	chr1:19503046-19511227	ENSG00000053371	KNOWN		127	75	125	72	76	108	58	63	148	59	138	130	83	122
TC_374	chr1:19504157-19504263	ENSG00000200403	NOVEL		0	0	0	0	0	0	0	0	0	0	1	0	1	0
TC_375	chr1:19511327-19528380	ENSG00000040487	KNOWN		18	13	16	16	14	18	11	22	20	15	23	9	24	25
TC_376	chr1:19518887-19519141	ENSG00000212349	NOVEL		1	0	0	0	0	0	0	0	1	0	0	0	0	0
TC_377	chr1:19531483-19533525	ENSG00000212676	KNOWN		3	4	3	3	3	2	3	3	2	8	2	2	2	1
TC_378	chr1:19537857-19684594	ENSG00000077549	KNOWN		340	162	354	160	134	340	117	127	380	158	362	368	144	318
TC_379	chr1:19598631-19599796	ENSG00000204312	KNOWN		0	0	0	0	0	1	0	0	0	0	0	0	1	0
TC_380	chr1:19623465-19623680	ENSG00000209568	NOVEL		0	0	1	0	0	2	0	0	1	1	0	1	0	0
TC_381	chr1:19709674-19709814	ENSG00000201609	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_382	chr1:19731251-19731355	ENSG00000209589	NOVEL		0	0	0	0	0	0	0	0	0	1	0	0	0	0
TC_383	chr1:19796054-19839759	ENSG00000173436	KNOWN		125	29	146	38	32	124	34	34	137	36	128	145	30	124
TC_384	chr1:19842313-19857532	ENSG00000158747	KNOWN		73	15	75	9	12	71	12	18	100	10	82	86	13	94
TC_385	chr1:19864367-19878642	ENSG00000158748	KNOWN		0	0	1	0	0	0	0	0	0	0	0	0	0	0
TC_386	chr1:19881320-19998997	ENSG00000162542	KNOWN		59	20	80	12	14	49	22	16	70	18	52	77	17	64
TC_387	chr1:20013109-20014358	ENSG00000178828	KNOWN		49	2	38	1	2	39	1	1	44	2	36	33	1	51
TC_388	chr1:20081498-20112016	ENSG00000169914	KNOWN		72	30	63	17	28	62	14	20	76	20	69	73	24	47
TC_389	chr1:20119387-20122697	ENSG00000188784	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_390	chr1:20170050-20170349	ENSG00000209591	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_391	chr1:20174511-20179496	ENSG00000188257	KNOWN		4	66	10	85	84	9	69	77	5	89	4	4	85	5
TC_392	chr1:20227259-20290978	ENSG00000127472	KNOWN		1	18	0	20	15	0	20	20	0	18	0	0	14	0
TC_393	chr1:20311065-20318595	ENSG00000117215	KNOWN		0	0	0	0	0	0	0	1	0	0	0	1	0	0
TC_394	chr1:20338406-20349466	ENSG00000158786	KNOWN		0	0	0	0	0	1	0	0	0	0	0	2	0	1
TC_395	chr1:20363071-20374247	ENSG00000187980	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_396	chr1:20385168-20395126	ENSG00000162543	KNOWN		35	2	44	0	2	38	0	2	34	0	37	42	1	26
TC_397	chr1:20490017-20553343	ENSG00000158816	KNOWN		23	0	23	0	0	15	1	1	31	0	26	33	0	39
TC_398	chr1:20681472-20685315	ENSG00000162545	KNOWN		493	187	474	200	185	456	152	145	501	192	410	509	172	409
TC_399	chr1:20698530-20707241	ENSG00000090432	KNOWN		85	67	95	55	53	82	45	51	82	66	88	97	68	101
TC_400	chr1:20725069-20725824	ENSG00000215520	NOVEL		0	0	1	0	0	1	0	0	1	0	0	1	0	0
TC_401	chr1:20751519-20754087	ENSG00000183114	KNOWN		5	2	4	1	0	3	1	2	0	0	6	4	1	11
TC_402	chr1:20788031-20817985	ENSG00000158825	KNOWN		29	63	29	55	65	36	59	70	26	49	34	34	68	35
TC_403	chr1:20832535-20850590	ENSG00000158828	KNOWN		363	238	376	225	199	345	201	225	388	232	373	415	200	368
TC_404	chr1:20849443-20849794	ENSG00000215511	NOVEL		68	39	67	41	55	68	38	43	69	53	59	84	40	77
TC_405	chr1:20850847-20860624	ENSG00000117242	KNOWN		287	190	308	175	184	247	161	149	320	186	262	292	158	255
TC_406	chr1:20863094-20917097	ENSG00000117245	KNOWN		9	5	11	6	4	5	2	6	4	9	10	9	2	2
TC_407	chr1:20918812-20931720	ENSG00000189410	KNOWN		3	0	1	0	0	1	0	0	2	0	2	3	1	0
TC_408	chr1:20941758-20985768	ENSG00000127483	KNOWN		278	96	272	97	110	265	78	70	269	103	255	288	70	225
TC_409	chr1:21005559-21375927	ENSG00000075151	KNOWN		197	47	214	61	77	172	79	45	188	70	163	215	59	143
TC_410	chr1:21417664-21544584	ENSG00000117298	KNOWN		98	32	89	30	24	80	32	24	104	36	100	126	36	92
TC_411	chr1:21417866-21418228	ENSG00000212674	KNOWN		10	15	11	10	18	16	11	11	13	8	17	23	17	17
TC_412	chr1:21597067-21597420	ENSG00000182068	NOVEL		2	0	1	0	0	1	0	0	3	1	0	1	1	1
TC_413	chr1:21613301-21613372	ENSG00000209594	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_414	chr1:21627382-21628617	ENSG00000187952	NOVEL		0	0	0	0	0	0	0	0	0	0	1	2	0	1
TC_415	chr1:21639217-21684085	ENSG00000142794	KNOWN		13	3	7	1	8	7	4	1	12	8	8	5	2	5
TC_416	chr1:21658742-21659165	ENSG00000176378	NOVEL		0	0	0	1	0	0	1	0	0	0	0	0	0	0
TC_417	chr1:21708445-21777492	ENSG00000162551	KNOWN		180	110	174	124	92	180	95	88	192	99	166	209	94	182
TC_418	chr1:21795302-21868390	ENSG00000076864	KNOWN		594	89	609	69	79	543	76	97	630	94	627	714	88	639
TC_419	chr1:21877378-21982275	ENSG00000090686	KNOWN		108	96	130	92	92	102	74	62	107	68	87	131	74	82
TC_420	chr1:21940232-21940275	ENSG00000201269	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_421	chr1:22011345-22024301	ENSG00000187942	KNOWN		203	69	191	79	80	184	64	82	219	79	230	245	85	207
TC_422	chr1:22021325-22136297	ENSG00000142798	KNOWN		10	1	7	1	1	7	3	2	3	4	7	12	2	8
TC_423	chr1:22175999-22224238	ENSG00000142789	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_424	chr1:22186561-22186857	ENSG00000209600	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_425	chr1:22186896-22186999	ENSG00000201919	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_426	chr1:22209730-22210026	ENSG00000209608	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_427	chr1:22210065-22210168	ENSG00000201273	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_428	chr1:22235157-22292024	ENSG00000070831	KNOWN		212	140	202	156	131	218	130	132	206	153	158	196	146	156
TC_429	chr1:22318786-22342197	ENSG00000162552	KNOWN		2	0	1	0	0	2	0	1	2	1	1	1	0	6
TC_430	chr1:22521929-22522411	ENSG00000198137	NOVEL		3	0	0	0	1	0	0	1	0	0	0	2	0	0
TC_431	chr1:22650931-22727567	ENSG00000184677	KNOWN		60	20	70	22	22	64	21	16	88	20	71	92	15	66
TC_432	chr1:22762591-22802674	ENSG00000070886	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_433	chr1:22835705-22838762	ENSG00000173372	KNOWN		15	50	15	57	41	5	40	48	9	60	19	16	48	14
TC_434	chr1:22842713-22847190	ENSG00000159189	KNOWN		6	44	3	30	41	2	49	38	7	54	7	4	45	8
TC_435	chr1:22852269-22860616	ENSG00000173369	KNOWN		10	44	15	34	43	7	53	56	19	60	13	13	53	10
TC_436	chr1:22909918-23114410	ENSG00000133216	KNOWN		4	0	8	1	1	4	0	0	7	0	8	9	0	1
TC_437	chr1:22947897-22947991	ENSG00000216157	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_438	chr1:23152129-23162300	ENSG00000215906	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_439	chr1:23218533-23282771	ENSG00000004487	KNOWN		107	50	119	70	61	109	51	47	132	50	96	112	49	96
TC_440	chr1:23283110-23367897	ENSG00000169641	KNOWN		149	21	176	30	27	143	31	30	145	38	133	159	30	136
TC_441	chr1:23361784-23361890	ENSG00000206935	NOVEL		0	0	0	0	0	0	0	0	1	0	0	0	0	0
TC_442	chr1:23363033-23363117	ENSG00000209629	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_443	chr1:23389580-23393809	ENSG00000179546	KNOWN		0	0	0	0	0	0	0	2	0	0	0	0	0	0
TC_444	chr1:23443836-23444311	ENSG00000215381	NOVEL		1	1	0	0	2	1	0	0	0	0	0	1	0	1
TC_445	chr1:23508863-23543402	ENSG00000125944	KNOWN		228	96	235	90	85	224	81	60	222	99	179	240	82	173
TC_446	chr1:23558528-23568944	ENSG00000125945	KNOWN		34	14	42	20	14	30	16	16	44	20	31	36	10	31
TC_447	chr1:23568051-23576771	ENSG00000187251	KNOWN		12	10	14	5	4	8	4	8	14	6	12	13	4	9
TC_448	chr1:23569334-23569427	ENSG00000201405	NOVEL		0	3	0	0	4	1	1	1	2	1	0	2	0	1
TC_449	chr1:23579510-23623848	ENSG00000204219	KNOWN		120	140	144	144	143	128	140	109	130	150	124	130	141	141
TC_450	chr1:23627643-23683285	ENSG00000088280	KNOWN		60	31	68	32	34	54	24	32	70	30	66	78	30	67
TC_451	chr1:23691804-23692013	ENSG00000203345	NOVEL		0	0	0	1	1	0	0	0	0	0	0	0	0	0
TC_452	chr1:23705509-23730300	ENSG00000007968	KNOWN		0	1	0	2	1	0	0	1	0	1	1	1	1	0
TC_453	chr1:23712003-23712141	ENSG00000203344	NOVEL		0	0	0	0	1	0	0	0	0	0	0	0	0	0
TC_454	chr1:23722899-23723146	ENSG00000203343	NOVEL		0	1	0	0	0	0	0	0	0	1	0	0	0	0
TC_455	chr1:23757043-23758872	ENSG00000117318	KNOWN		87	24	82	22	20	86	19	35	74	35	82	96	31	106
TC_456	chr1:23826411-23839643	ENSG00000197880	KNOWN		0	1	1	0	0	0	0	0	0	0	0	0	0	0
TC_457	chr1:23890881-23895502	ENSG00000142676	KNOWN		1049	837	1097	817	777	987	753	660	1010	825	899	1113	758	896
TC_458	chr1:23935686-23935967	ENSG00000209640	NOVEL		1	0	0	1	0	0	1	2	0	0	0	2	0	1
TC_459	chr1:23942549-23958974	ENSG00000011007	KNOWN		69	73	73	81	72	79	62	61	65	80	55	85	64	59
TC_460	chr1:23977470-23987309	ENSG00000057757	KNOWN		84	83	92	84	84	68	81	72	69	106	62	98	73	59
